Tag,VR,Keyword
"(300A,022A)",DS,ReferenceAirKermaRate
"(300A,022B)",DS,SourceStrength
"(300A,022C)",DA,SourceStrengthReferenceDate
"(300A,022E)",TM,SourceStrengthReferenceTime
"(300A,0230)",SQ,ApplicationSetupSequence
"(300A,0232)",CS,ApplicationSetupType
"(300A,0234)",IS,ApplicationSetupNumber
"(300A,0236)",LO,ApplicationSetupName
"(300A,0238)",LO,ApplicationSetupManufacturer
"(300A,0240)",IS,TemplateNumber
"(300A,0242)",SH,TemplateType
"(300A,0244)",LO,TemplateName
"(300A,0250)",DS,TotalReferenceAirKerma
"(300A,0260)",SQ,BrachyAccessoryDeviceSequence
"(300A,0262)",IS,BrachyAccessoryDeviceNumber
"(300A,0263)",SH,BrachyAccessoryDeviceID
"(300A,0264)",CS,BrachyAccessoryDeviceType
"(300A,0266)",LO,BrachyAccessoryDeviceName
"(300A,026A)",DS,BrachyAccessoryDeviceNominalThickness
"(300A,026C)",DS,BrachyAccessoryDeviceNominalTransmission
"(300A,0271)",DS,ChannelEffectiveLength
"(300A,0272)",DS,ChannelInnerLength
"(300A,0273)",SH,AfterloaderChannelID
"(300A,0274)",DS,SourceApplicatorTipLength
"(300A,0280)",SQ,ChannelSequence
"(300A,0282)",IS,ChannelNumber
"(300A,0284)",DS,ChannelLength
"(300A,0286)",DS,ChannelTotalTime
"(300A,0288)",CS,SourceMovementType
"(300A,028A)",IS,NumberOfPulses
"(300A,028C)",DS,PulseRepetitionInterval
"(300A,0290)",IS,SourceApplicatorNumber
"(300A,0291)",SH,SourceApplicatorID
"(300A,0292)",CS,SourceApplicatorType
"(300A,0294)",LO,SourceApplicatorName
"(300A,0296)",DS,SourceApplicatorLength
"(300A,0298)",LO,SourceApplicatorManufacturer
"(300A,029C)",DS,SourceApplicatorWallNominalThickness
"(300A,029E)",DS,SourceApplicatorWallNominalTransmission
"(300A,02A0)",DS,SourceApplicatorStepSize
"(300A,02A2)",IS,TransferTubeNumber
"(300A,02A4)",DS,TransferTubeLength
"(300A,02B0)",SQ,ChannelShieldSequence
"(300A,02B2)",IS,ChannelShieldNumber
"(300A,02B3)",SH,ChannelShieldID
"(300A,02B4)",LO,ChannelShieldName
"(300A,02B8)",DS,ChannelShieldNominalThickness
"(300A,02BA)",DS,ChannelShieldNominalTransmission
"(300A,02C8)",DS,FinalCumulativeTimeWeight
"(300A,02D0)",SQ,BrachyControlPointSequence
"(300A,02D2)",DS,ControlPointRelativePosition
"(300A,02D4)",DS,ControlPoint3DPosition
"(300A,02D6)",DS,CumulativeTimeWeight
"(300A,02E0)",CS,CompensatorDivergence
"(300A,02E1)",CS,CompensatorMountingPosition
"(300A,02E2)",DS,SourceToCompensatorDistance
"(300A,02E3)",FL,TotalCompensatorTrayWaterEquivalentThickness
"(300A,02E4)",FL,IsocenterToCompensatorTrayDistance
"(300A,02E5)",FL,CompensatorColumnOffset
"(300A,02E6)",FL,IsocenterToCompensatorDistances
"(300A,02E7)",FL,CompensatorRelativeStoppingPowerRatio
"(300A,02E8)",FL,CompensatorMillingToolDiameter
"(300A,02EA)",SQ,IonRangeCompensatorSequence
"(300A,02EB)",LT,CompensatorDescription
"(300A,0302)",IS,RadiationMassNumber
"(300A,0304)",IS,RadiationAtomicNumber
"(300A,0306)",SS,RadiationChargeState
"(300A,0308)",CS,ScanMode
"(300A,0309)",CS,ModulatedScanModeType
"(300A,030A)",FL,VirtualSourceAxisDistances
"(300A,030C)",SQ,SnoutSequence
"(300A,030D)",FL,SnoutPosition
"(300A,030F)",SH,SnoutID
"(300A,0312)",IS,NumberOfRangeShifters
"(300A,0314)",SQ,RangeShifterSequence
"(300A,0316)",IS,RangeShifterNumber
"(300A,0318)",SH,RangeShifterID
"(300A,0320)",CS,RangeShifterType
"(300A,0322)",LO,RangeShifterDescription
"(300A,0330)",IS,NumberOfLateralSpreadingDevices
"(300A,0332)",SQ,LateralSpreadingDeviceSequence
"(300A,0334)",IS,LateralSpreadingDeviceNumber
"(300A,0336)",SH,LateralSpreadingDeviceID
"(300A,0338)",CS,LateralSpreadingDeviceType
"(300A,033A)",LO,LateralSpreadingDeviceDescription
"(300A,033C)",FL,LateralSpreadingDeviceWaterEquivalentThickness
"(300A,0340)",IS,NumberOfRangeModulators
"(300A,0342)",SQ,RangeModulatorSequence
"(300A,0344)",IS,RangeModulatorNumber
"(300A,0346)",SH,RangeModulatorID
"(300A,0348)",CS,RangeModulatorType
"(300A,034A)",LO,RangeModulatorDescription
"(300A,034C)",SH,BeamCurrentModulationID
"(300A,0350)",CS,PatientSupportType
"(300A,0352)",SH,PatientSupportID
"(300A,0354)",LO,PatientSupportAccessoryCode
"(300A,0355)",LO,TrayAccessoryCode
"(300A,0356)",FL,FixationLightAzimuthalAngle
"(300A,0358)",FL,FixationLightPolarAngle
"(300A,035A)",FL,MetersetRate
"(300A,0360)",SQ,RangeShifterSettingsSequence
"(300A,0362)",LO,RangeShifterSetting
"(300A,0364)",FL,IsocenterToRangeShifterDistance
"(300A,0366)",FL,RangeShifterWaterEquivalentThickness
"(300A,0370)",SQ,LateralSpreadingDeviceSettingsSequence
"(300A,0372)",LO,LateralSpreadingDeviceSetting
"(300A,0374)",FL,IsocenterToLateralSpreadingDeviceDistance
"(300A,0380)",SQ,RangeModulatorSettingsSequence
"(300A,0382)",FL,RangeModulatorGatingStartValue
"(300A,0384)",FL,RangeModulatorGatingStopValue
"(300A,0386)",FL,RangeModulatorGatingStartWaterEquivalentThickness
"(300A,0388)",FL,RangeModulatorGatingStopWaterEquivalentThickness
"(300A,038A)",FL,IsocenterToRangeModulatorDistance
"(300A,038F)",FL,ScanSpotTimeOffset
"(300A,0390)",SH,ScanSpotTuneID
"(300A,0391)",IS,ScanSpotPrescribedIndices
"(300A,0392)",IS,NumberOfScanSpotPositions
"(300A,0393)",CS,ScanSpotReordered
"(300A,0394)",FL,ScanSpotPositionMap
"(300A,0395)",CS,ScanSpotReorderingAllowed
"(300A,0396)",FL,ScanSpotMetersetWeights
"(300A,0398)",FL,ScanningSpotSize
"(300A,039A)",IS,NumberOfPaintings
"(300A,03A0)",SQ,IonToleranceTableSequence
"(300A,03A2)",SQ,IonBeamSequence
"(300A,03A4)",SQ,IonBeamLimitingDeviceSequence
"(300A,03A6)",SQ,IonBlockSequence
"(300A,03A8)",SQ,IonControlPointSequence
"(300A,03AA)",SQ,IonWedgeSequence
"(300A,03AC)",SQ,IonWedgePositionSequence
"(300A,0401)",SQ,ReferencedSetupImageSequence
"(300A,0402)",ST,SetupImageComment
"(300A,0410)",SQ,MotionSynchronizationSequence
"(300A,0412)",FL,ControlPointOrientation
"(300A,0420)",SQ,GeneralAccessorySequence
"(300A,0421)",SH,GeneralAccessoryID
"(300A,0422)",ST,GeneralAccessoryDescription
"(300A,0423)",CS,GeneralAccessoryType
"(300A,0424)",IS,GeneralAccessoryNumber
"(300A,0425)",FL,SourceToGeneralAccessoryDistance
"(300A,0426)",DS,IsocenterToGeneralAccessoryDistance
"(300A,0431)",SQ,ApplicatorGeometrySequence
"(300A,0432)",CS,ApplicatorApertureShape
"(300A,0433)",FL,ApplicatorOpening
"(300A,0434)",FL,ApplicatorOpeningX
"(300A,0435)",FL,ApplicatorOpeningY
"(300A,0436)",FL,SourceToApplicatorMountingPositionDistance
"(300A,0440)",IS,NumberOfBlockSlabItems
"(300A,0441)",SQ,BlockSlabSequence
"(300A,0442)",DS,BlockSlabThickness
"(300A,0443)",US,BlockSlabNumber
"(300A,0450)",SQ,DeviceMotionControlSequence
"(300A,0451)",CS,DeviceMotionExecutionMode
"(300A,0452)",CS,DeviceMotionObservationMode
"(300A,0453)",SQ,DeviceMotionParameterCodeSequence
"(300A,0501)",FL,DistalDepthFraction
"(300A,0502)",FL,DistalDepth
"(300A,0503)",FL,NominalRangeModulationFractions
"(300A,0504)",FL,NominalRangeModulatedRegionDepths
"(300A,0505)",SQ,DepthDoseParametersSequence
"(300A,0506)",SQ,DeliveredDepthDoseParametersSequence
"(300A,0507)",FL,DeliveredDistalDepthFraction
"(300A,0508)",FL,DeliveredDistalDepth
"(300A,0509)",FL,DeliveredNominalRangeModulationFractions
"(300A,0510)",FL,DeliveredNominalRangeModulatedRegionDepths
"(300A,0511)",CS,DeliveredReferenceDoseDefinition
"(300A,0512)",CS,ReferenceDoseDefinition
"(300A,0600)",US,RTControlPointIndex
"(300A,0601)",US,RadiationGenerationModeIndex
"(300A,0602)",US,ReferencedDefinedDeviceIndex
"(300A,0603)",US,RadiationDoseIdentificationIndex
"(300A,0604)",US,NumberOfRTControlPoints
"(300A,0605)",US,ReferencedRadiationGenerationModeIndex
"(300A,0606)",US,TreatmentPositionIndex
"(300A,0607)",US,ReferencedDeviceIndex
"(300A,0608)",LO,TreatmentPositionGroupLabel
"(300A,0609)",UI,TreatmentPositionGroupUID
"(300A,060A)",SQ,TreatmentPositionGroupSequence
"(300A,060B)",US,ReferencedTreatmentPositionIndex
"(300A,060C)",US,ReferencedRadiationDoseIdentificationIndex
"(300A,060D)",FD,RTAccessoryHolderWaterEquivalentThickness
"(300A,060E)",US,ReferencedRTAccessoryHolderDeviceIndex
"(300A,060F)",CS,RTAccessoryHolderSlotExistenceFlag
"(300A,0610)",SQ,RTAccessoryHolderSlotSequence
"(300A,0611)",LO,RTAccessoryHolderSlotID
"(300A,0612)",FD,RTAccessoryHolderSlotDistance
"(300A,0613)",FD,RTAccessorySlotDistance
"(300A,0614)",SQ,RTAccessoryHolderDefinitionSequence
"(300A,0615)",LO,RTAccessoryDeviceSlotID
"(300A,0616)",SQ,RTRadiationSequence
"(300A,0617)",SQ,RadiationDoseSequence
"(300A,0618)",SQ,RadiationDoseIdentificationSequence
"(300A,0619)",LO,RadiationDoseIdentificationLabel
"(300A,061A)",CS,ReferenceDoseType
"(300A,061B)",CS,PrimaryDoseValueIndicator
"(300A,061C)",SQ,DoseValuesSequence
"(300A,061D)",CS,DoseValuePurpose
"(300A,061E)",FD,ReferenceDosePointCoordinates
"(300A,061F)",SQ,RadiationDoseValuesParametersSequence
"(300A,0620)",SQ,MetersetToDoseMappingSequence
"(300A,0621)",SQ,ExpectedInVivoMeasurementValuesSequence
"(300A,0622)",US,ExpectedInVivoMeasurementValueIndex
"(300A,0623)",LO,RadiationDoseInVivoMeasurementLabel
"(300A,0624)",FD,RadiationDoseCentralAxisDisplacement
"(300A,0625)",FD,RadiationDoseValue
"(300A,0626)",FD,RadiationDoseSourceToSkinDistance
"(300A,0627)",FD,RadiationDoseMeasurementPointCoordinates
"(300A,0628)",FD,RadiationDoseSourceToExternalContourDistance
"(300A,0629)",SQ,RTToleranceSetSequence
"(300A,062A)",LO,RTToleranceSetLabel
"(300A,062B)",SQ,AttributeToleranceValuesSequence
"(300A,062C)",FD,ToleranceValue
"(300A,062D)",SQ,PatientSupportPositionToleranceSequence
"(300A,062E)",FD,TreatmentTimeLimit
"(300A,062F)",SQ,CArmPhotonElectronControlPointSequence
"(300A,0630)",SQ,ReferencedRTRadiationSequence
"(300A,0631)",SQ,ReferencedRTInstanceSequence
"(300A,0632)",SQ,ReferencedRTPatientSetupSequence
"(300A,0634)",FD,SourceToPatientSurfaceDistance
"(300A,0635)",SQ,TreatmentMachineSpecialModeCodeSequence
"(300A,0636)",US,IntendedNumberOfFractions
"(300A,0637)",CS,RTRadiationSetIntent
"(300A,0638)",CS,RTRadiationPhysicalAndGeometricContentDetailFlag
"(300A,0639)",CS,RTRecordFlag
"(300A,063A)",SQ,TreatmentDeviceIdentificationSequence
"(300A,063B)",SQ,ReferencedRTPhysicianIntentSequence
"(300A,063C)",FD,CumulativeMeterset
"(300A,063D)",FD,DeliveryRate
"(300A,063E)",SQ,DeliveryRateUnitSequence
"(300A,063F)",SQ,TreatmentPositionSequence
"(300A,0640)",FD,RadiationSourceAxisDistance
"(300A,0641)",US,NumberOfRTBeamLimitingDevices
"(300A,0642)",FD,RTBeamLimitingDeviceProximalDistance
"(300A,0643)",FD,RTBeamLimitingDeviceDistalDistance
"(300A,0644)",SQ,ParallelRTBeamDelimiterDeviceOrientationLabelCodeSequence
"(300A,0645)",FD,BeamModifierOrientationAngle
"(300A,0646)",SQ,FixedRTBeamDelimiterDeviceSequence
"(300A,0647)",SQ,ParallelRTBeamDelimiterDeviceSequence
"(300A,0648)",US,NumberOfParallelRTBeamDelimiters
"(300A,0649)",FD,ParallelRTBeamDelimiterBoundaries
"(300A,064A)",FD,ParallelRTBeamDelimiterPositions
"(300A,064B)",FD,RTBeamLimitingDeviceOffset
"(300A,064C)",SQ,RTBeamDelimiterGeometrySequence
"(300A,064D)",SQ,RTBeamLimitingDeviceDefinitionSequence
"(300A,064E)",CS,ParallelRTBeamDelimiterOpeningMode
"(300A,064F)",CS,ParallelRTBeamDelimiterLeafMountingSide
"(300A,0650)",UI,PatientSetupUID
"(300A,0651)",SQ,WedgeDefinitionSequence
"(300A,0652)",FD,RadiationBeamWedgeAngle
"(300A,0653)",FD,RadiationBeamWedgeThinEdgeDistance
"(300A,0654)",FD,RadiationBeamEffectiveWedgeAngle
"(300A,0655)",US,NumberOfWedgePositions
"(300A,0656)",SQ,RTBeamLimitingDeviceOpeningSequence
"(300A,0657)",US,NumberOfRTBeamLimitingDeviceOpenings
"(300A,0658)",SQ,RadiationDosimeterUnitSequence
"(300A,0659)",SQ,RTDeviceDistanceReferenceLocationCodeSequence
"(300A,065A)",SQ,RadiationDeviceConfigurationAndCommissioningKeySequence
"(300A,065B)",SQ,PatientSupportPositionParameterSequence
"(300A,065C)",CS,PatientSupportPositionSpecificationMethod
"(300A,065D)",SQ,PatientSupportPositionDeviceParameterSequence
"(300A,065E)",US,DeviceOrderIndex
"(300A,065F)",US,PatientSupportPositionParameterOrderIndex
"(300A,0660)",SQ,PatientSupportPositionDeviceToleranceSequence
"(300A,0661)",US,PatientSupportPositionToleranceOrderIndex
"(300A,0662)",SQ,CompensatorDefinitionSequence
"(300A,0663)",CS,CompensatorMapOrientation
"(300A,0664)",OF,CompensatorProximalThicknessMap
"(300A,0665)",OF,CompensatorDistalThicknessMap
"(300A,0666)",FD,CompensatorBasePlaneOffset
"(300A,0667)",SQ,CompensatorShapeFabricationCodeSequence
"(300A,0668)",SQ,CompensatorShapeSequence
"(300A,0669)",FD,RadiationBeamCompensatorMillingToolDiameter
"(300A,066A)",SQ,BlockDefinitionSequence
"(300A,066B)",OF,BlockEdgeData
"(300A,066C)",CS,BlockOrientation
"(300A,066D)",FD,RadiationBeamBlockThickness
"(300A,066E)",FD,RadiationBeamBlockSlabThickness
"(300A,066F)",SQ,BlockEdgeDataSequence
"(300A,0670)",US,NumberOfRTAccessoryHolders
"(300A,0671)",SQ,GeneralAccessoryDefinitionSequence
"(300A,0672)",US,NumberOfGeneralAccessories
"(300A,0673)",SQ,BolusDefinitionSequence
"(300A,0674)",US,NumberOfBoluses
"(300A,0675)",UI,EquipmentFrameOfReferenceUID
"(300A,0676)",ST,EquipmentFrameOfReferenceDescription
"(300A,0677)",SQ,EquipmentReferencePointCoordinatesSequence
"(300A,0678)",SQ,EquipmentReferencePointCodeSequence
"(300A,0679)",FD,RTBeamLimitingDeviceAngle
"(300A,067A)",FD,SourceRollAngle
"(300A,067B)",SQ,RadiationGenerationModeSequence
"(300A,067C)",SH,RadiationGenerationModeLabel
"(300A,067D)",ST,RadiationGenerationModeDescription
"(300A,067E)",SQ,RadiationGenerationModeMachineCodeSequence
"(300A,067F)",SQ,RadiationTypeCodeSequence
"(300A,0680)",DS,NominalEnergy
"(300A,0681)",DS,MinimumNominalEnergy
"(300A,0682)",DS,MaximumNominalEnergy
"(300A,0683)",SQ,RadiationFluenceModifierCodeSequence
"(300A,0684)",SQ,EnergyUnitCodeSequence
"(300A,0685)",US,NumberOfRadiationGenerationModes
"(300A,0686)",SQ,PatientSupportDevicesSequence
"(300A,0687)",US,NumberOfPatientSupportDevices
"(300A,0688)",FD,RTBeamModifierDefinitionDistance
"(300A,0689)",SQ,BeamAreaLimitSequence
"(300A,068A)",SQ,ReferencedRTPrescriptionSequence
"(300C,0002)",SQ,ReferencedRTPlanSequence
"(300C,0004)",SQ,ReferencedBeamSequence
"(300C,0006)",IS,ReferencedBeamNumber
"(300C,0007)",IS,ReferencedReferenceImageNumber
"(300C,0008)",DS,StartCumulativeMetersetWeight
"(300C,0009)",DS,EndCumulativeMetersetWeight
"(300C,000A)",SQ,ReferencedBrachyApplicationSetupSequence
"(300C,000C)",IS,ReferencedBrachyApplicationSetupNumber
"(300C,000E)",IS,ReferencedSourceNumber
"(300C,0020)",SQ,ReferencedFractionGroupSequence
"(300C,0022)",IS,ReferencedFractionGroupNumber
"(300C,0040)",SQ,ReferencedVerificationImageSequence
"(300C,0042)",SQ,ReferencedReferenceImageSequence
"(300C,0050)",SQ,ReferencedDoseReferenceSequence
"(300C,0051)",IS,ReferencedDoseReferenceNumber
"(300C,0055)",SQ,BrachyReferencedDoseReferenceSequence
"(300C,0060)",SQ,ReferencedStructureSetSequence
"(300C,006A)",IS,ReferencedPatientSetupNumber
"(300C,0080)",SQ,ReferencedDoseSequence
"(300C,00A0)",IS,ReferencedToleranceTableNumber
"(300C,00B0)",SQ,ReferencedBolusSequence
"(300C,00C0)",IS,ReferencedWedgeNumber
"(300C,00D0)",IS,ReferencedCompensatorNumber
"(300C,00E0)",IS,ReferencedBlockNumber
"(300C,00F0)",IS,ReferencedControlPointIndex
"(300C,00F2)",SQ,ReferencedControlPointSequence
"(300C,00F4)",IS,ReferencedStartControlPointIndex
"(300C,00F6)",IS,ReferencedStopControlPointIndex
"(300C,0100)",IS,ReferencedRangeShifterNumber
"(300C,0102)",IS,ReferencedLateralSpreadingDeviceNumber
"(300C,0104)",IS,ReferencedRangeModulatorNumber
"(300C,0111)",SQ,OmittedBeamTaskSequence
"(300C,0112)",CS,ReasonForOmission
"(300C,0113)",LO,ReasonForOmissionDescription
"(300E,0002)",CS,ApprovalStatus
"(300E,0004)",DA,ReviewDate
"(300E,0005)",TM,ReviewTime
"(300E,0008)",PN,ReviewerName
"(3010,0001)",SQ,RadiobiologicalDoseEffectSequence
"(3010,0002)",CS,RadiobiologicalDoseEffectFlag
"(3010,0003)",SQ,EffectiveDoseCalculationMethodCategoryCodeSequence
"(3010,0004)",SQ,EffectiveDoseCalculationMethodCodeSequence
"(3010,0005)",LO,EffectiveDoseCalculationMethodDescription
"(3010,0006)",UI,ConceptualVolumeUID
"(3010,0007)",SQ,OriginatingSOPInstanceReferenceSequence
"(3010,0008)",SQ,ConceptualVolumeConstituentSequence
"(3010,0009)",SQ,EquivalentConceptualVolumeInstanceReferenceSequence
"(3010,000A)",SQ,EquivalentConceptualVolumesSequence
"(3010,000B)",UI,ReferencedConceptualVolumeUID
"(3010,000C)",UT,ConceptualVolumeCombinationExpression
"(3010,000D)",US,ConceptualVolumeConstituentIndex
"(3010,000E)",CS,ConceptualVolumeCombinationFlag
"(3010,000F)",ST,ConceptualVolumeCombinationDescription
"(3010,0010)",CS,ConceptualVolumeSegmentationDefinedFlag
"(3010,0011)",SQ,ConceptualVolumeSegmentationReferenceSequence
"(3010,0012)",SQ,ConceptualVolumeConstituentSegmentationReferenceSequence
"(3010,0013)",UI,ConstituentConceptualVolumeUID
"(3010,0014)",SQ,DerivationConceptualVolumeSequence
"(3010,0015)",UI,SourceConceptualVolumeUID
"(3010,0016)",SQ,ConceptualVolumeDerivationAlgorithmSequence
"(3010,0017)",ST,ConceptualVolumeDescription
"(3010,0018)",SQ,SourceConceptualVolumeSequence
"(3010,0019)",SQ,AuthorIdentificationSequence
"(3010,001A)",LO,ManufacturerModelVersion
"(3010,001B)",UC,DeviceAlternateIdentifier
"(3010,001C)",CS,DeviceAlternateIdentifierType
"(3010,001D)",LT,DeviceAlternateIdentifierFormat
"(3010,001E)",LO,SegmentationCreationTemplateLabel
"(3010,001F)",UI,SegmentationTemplateUID
"(3010,0020)",US,ReferencedSegmentReferenceIndex
"(3010,0021)",SQ,SegmentReferenceSequence
"(3010,0022)",US,SegmentReferenceIndex
"(3010,0023)",SQ,DirectSegmentReferenceSequence
"(3010,0024)",SQ,CombinationSegmentReferenceSequence
"(3010,0025)",SQ,ConceptualVolumeSequence
"(3010,0026)",SQ,SegmentedRTAccessoryDeviceSequence
"(3010,0027)",SQ,SegmentCharacteristicsSequence
"(3010,0028)",SQ,RelatedSegmentCharacteristicsSequence
"(3010,0029)",US,SegmentCharacteristicsPrecedence
"(3010,002A)",SQ,RTSegmentAnnotationSequence
"(3010,002B)",SQ,SegmentAnnotationCategoryCodeSequence
"(3010,002C)",SQ,SegmentAnnotationTypeCodeSequence
"(3010,002D)",LO,DeviceLabel
"(3010,002E)",SQ,DeviceTypeCodeSequence
"(3010,002F)",SQ,SegmentAnnotationTypeModifierCodeSequence
"(3010,0030)",SQ,PatientEquipmentRelationshipCodeSequence
"(3010,0031)",UI,ReferencedFiducialsUID
"(3010,0032)",SQ,PatientTreatmentOrientationSequence
"(3010,0033)",SH,UserContentLabel
"(3010,0034)",LO,UserContentLongLabel
"(3010,0035)",SH,EntityLabel
"(3010,0036)",LO,EntityName
"(3010,0037)",ST,EntityDescription
"(3010,0038)",LO,EntityLongLabel
"(3010,0039)",US,DeviceIndex
"(3010,003A)",US,RTTreatmentPhaseIndex
"(3010,003B)",UI,RTTreatmentPhaseUID
"(3010,003C)",US,RTPrescriptionIndex
"(3010,003D)",US,RTSegmentAnnotationIndex
"(3010,003E)",US,BasisRTTreatmentPhaseIndex
"(3010,003F)",US,RelatedRTTreatmentPhaseIndex
"(3010,0040)",US,ReferencedRTTreatmentPhaseIndex
"(3010,0041)",US,ReferencedRTPrescriptionIndex
"(3010,0042)",US,ReferencedParentRTPrescriptionIndex
"(3010,0043)",ST,ManufacturerDeviceIdentifier
"(3010,0044)",SQ,InstanceLevelReferencedPerformedProcedureStepSequence
"(3010,0045)",CS,RTTreatmentPhaseIntentPresenceFlag
"(3010,0046)",CS,RadiotherapyTreatmentType
"(3010,0047)",CS,TeletherapyRadiationType
"(3010,0048)",CS,BrachytherapySourceType
"(3010,0049)",SQ,ReferencedRTTreatmentPhaseSequence
"(3010,004A)",SQ,ReferencedDirectSegmentInstanceSequence
"(3010,004B)",SQ,IntendedRTTreatmentPhaseSequence
"(3010,004C)",DA,IntendedPhaseStartDate
"(3010,004D)",DA,IntendedPhaseEndDate
"(3010,004E)",SQ,RTTreatmentPhaseIntervalSequence
"(3010,004F)",CS,TemporalRelationshipIntervalAnchor
"(3010,0050)",FD,MinimumNumberOfIntervalDays
"(3010,0051)",FD,MaximumNumberOfIntervalDays
"(3010,0052)",UI,PertinentSOPClassesInStudy
"(3010,0053)",UI,PertinentSOPClassesInSeries
"(3010,0054)",LO,RTPrescriptionLabel
"(3010,0055)",SQ,RTPhysicianIntentPredecessorSequence
"(3010,0056)",LO,RTTreatmentApproachLabel
"(3010,0057)",SQ,RTPhysicianIntentSequence
"(3010,0058)",US,RTPhysicianIntentIndex
"(3010,0059)",CS,RTTreatmentIntentType
"(3010,005A)",UT,RTPhysicianIntentNarrative
"(3010,005B)",SQ,RTProtocolCodeSequence
"(3010,005C)",ST,ReasonForSuperseding
"(3010,005D)",SQ,RTDiagnosisCodeSequence
"(3010,005E)",US,ReferencedRTPhysicianIntentIndex
"(3010,005F)",SQ,RTPhysicianIntentInputInstanceSequence
"(3010,0060)",SQ,RTAnatomicPrescriptionSequence
"(3010,0061)",UT,PriorTreatmentDoseDescription
"(3010,0062)",SQ,PriorTreatmentReferenceSequence
"(3010,0063)",CS,DosimetricObjectiveEvaluationScope
"(3010,0064)",SQ,TherapeuticRoleCategoryCodeSequence
"(3010,0065)",SQ,TherapeuticRoleTypeCodeSequence
"(3010,0066)",US,ConceptualVolumeOptimizationPrecedence
"(3010,0067)",SQ,ConceptualVolumeCategoryCodeSequence
"(3010,0068)",CS,ConceptualVolumeBlockingConstraint
"(3010,0069)",SQ,ConceptualVolumeTypeCodeSequence
"(3010,006A)",SQ,ConceptualVolumeTypeModifierCodeSequence
"(3010,006B)",SQ,RTPrescriptionSequence
"(3010,006C)",SQ,DosimetricObjectiveSequence
"(3010,006D)",SQ,DosimetricObjectiveTypeCodeSequence
"(3010,006E)",UI,DosimetricObjectiveUID
"(3010,006F)",UI,ReferencedDosimetricObjectiveUID
"(3010,0070)",SQ,DosimetricObjectiveParameterSequence
"(3010,0071)",SQ,ReferencedDosimetricObjectivesSequence
"(3010,0073)",CS,AbsoluteDosimetricObjectiveFlag
"(3010,0074)",FD,DosimetricObjectiveWeight
"(3010,0075)",CS,DosimetricObjectivePurpose
"(3010,0076)",SQ,PlanningInputInformationSequence
"(3010,0077)",LO,TreatmentSite
"(3010,0078)",SQ,TreatmentSiteCodeSequence
"(3010,0079)",SQ,FractionPatternSequence
